"id","user_id","movie_id","content_review"
3309,1,141052,"This was my type of Super Hero movie. Simple, straightforward plot without much social nonsens and preaching. Little in terms of the all too common whining and sel pitying by the heroes. They are heroes all the way without any nonsensical vendettas or moral bullshit (mostly). There is an episode with a temporary memory lapse and some unnecessary slowdown but it is quickly dealt with.

On Wikipedia you can read that the movie was criticized for its “overuse of CGI”. Well, go watch another movie then for Christ sake! News Flash: It is a Super Hero movie! There are supposed to be a shitload of CGI in a super hero movie. Personally I enjoyed every second of the FX loaded scenes.

I am quite happy to finally see a real Super Hero movie and especially to see Batman and Superman again after that utterly abysmal train wreck Batman v. Superman.

I liked all the heros in this movie. The Flash was a bit silly at times but it was bearable. Gal Gadot is as hot (I had to say it) as ever as Wonder Woman. There are a few comical moments but luckily they are not overdone. Aquaman accidentally sitting on Wonder Woman’s “truth lasso” was quite hilarious actually.

The SF was generally great. I really liked the explosive action scenes. The colorful tendrils that invaded the land around Steppenwolf’s lair was a bit si-so though. They should have kept them just black and red at least.
Steppenwolf himself was okay. From a distance he was pretty great but up close (and there was really too many up close scenes of him) he looked…not so great, especially when talking.

There are a couple of stupid faults of course. Usually involving the good guys just standing around looking while the bad guy screws them. Leaving the, obviously, all important third mother box unguarded and the lust looking stupid when Steppenwolf grabbed it was a real low.

Anyway, I really liked this movie. I do hope we get more like it."
3310,1,141052,"The length is so fitting on the storytelling, what else does everyone need? I know that the trailer had so many scenes that we wanted to see, but for me, the movie and its duration are perfect!

The performances were amazing, especially Jason Momoa as Arthur Curry/Aquaman!

And the story was great, but not lie BvS, my favorite DCEU movie actually, but still, it has a great story though!

The CGI of Steppenwolf was great too, Steppenwolf as a character was threatening and violent, and that`s a thing I wanted to see actually! The CGI in general was great and stunning!

A Justice League movie that every DC fan deserves in my opinion.

I`m gonna give it a 10/10, I think it`s an amazing movie, with such great stuff in it.. and it`s absolutely worth watching!"
3311,1,141052,The Movie was highly paced. The movie was focusing on how the Justice league assembles. Stupidly shown the Mother Boxes and Stepenwolf. No future prospectus or hints unlike Dawn of Justice. Darkseid and Stepenwolf relation unknown. The movie falls apart as it was mainly focused on Resurrection of Superman and Assemble of other members.
3312,1,141052,"Never lived up to its hype. The story was a bit rushed, the humor was forced, and it was a bit messy. All were happening at once that you couldn’t understand what was going on."
3313,1,141052,"I have to say, I find it lighthearted and entertaining at least, though sometimes, you will find the plot to be rather confusing."
3314,1,141052,"I think hardcore DC comic fans will appreciate the movie more than the general audience will. Being a DC fan, I enjoyed it a bit more because of the references from the comic books that it made."
3315,1,141052,"A good movie with all your favorite characters. Pretty entertaining, but it won`t match up to the meticulous world-building of the MCU. Still, a pretty decent movie."
3316,1,141052,"The biggest flaw of the film was that it didn’t fully utilized its characters. They just jumbled up some of the members of the Justice League from the comics, gave it a substandard representation of a villain, and called it a day."
3317,1,141052,"Great potential, poor execution. I was disappointed, to be honest. We were expecting a lot for this movie, but I guess DCEU was a tad bit too late in the film game. Their TV series was much more promising than their movies."
3318,1,141052,"It was a pretty decent movie. Better than what I expected, but it was deeply flawed."
3319,1,141052,"The Flash was definitely the comic relief for this one! I thoroughly enjoyed it, but I would have liked it, even more, if it is not kind of being rushed."
3320,1,141052,"If I can point it all out, there is so much wrong with this movie, especially the villain. I will choose Batman v Superman, which had really awesome action scenes, than this Justice League."
3321,1,141052,"DCEU is making a comeback with this one! Finally, after many years of slumber, it is catching up with MCU at least. Although I can say it is not the best of the best, at least, they are finally learning."
3322,1,141052,"DCEU is making a comeback with this one! Finally, after many years of slumber, it is catching up with MCU at least. Although I can say it is not the best of the best, at least, they are finally learning."
3323,1,841755,Entertaining enough animated action sci-fier has a more than healthy amount of gore that I think would satisfy hardcore fans and there was enough story to keep me engaged. Not great but worth at least one viewing. **3.25/5**
3324,1,384018,"By this point in the franchise, ‘Fast & Furious’ fans will know exactly what to expect from ‘Hobbs and Shaw’, and there’s just enough here that`s fresh enough to warrant taking another ride with the series.
- Ashley Teresa

Read Ashley`s full article...
https://www.maketheswitch.com.au/article/review-fast-and-furious-hobbs-and-shaw-very-furious-not-so-fast"
3325,1,384018,"If you enjoy reading my Spoiler-Free reviews, please follow my blog :)

Here’s the thing about the Fast & Furious franchise: it can be dumb fun. Every movie has the right to be entertaining even if it completely disregards physics and logic… As long as it establishes its tone from the start. You can’t make an action film where the main characters survive basically everything they shouldn’t and take everything seriously. It’s not that you can’t have that mix of tones (Furious 7 did it brilliantly), but that’s reserved for some of the best movies of the year since it’s not easy (at all) to balance so many different things. Hobbs & Shaw sets its tone in the first 10 minutes, and everyone knows what they’re getting themselves into. However, it didn’t quite work for me this time…

The Fast & Furious saga is an undeniable success, even more in my country where it constantly breaks box-office records. It possesses everything a popcorn blockbuster should have: tons of action (car chases, explosions, fights, shootouts), easy-to-follow plot, and simple character development. There’s no problem in leaving your brain at the entrance of the theater for a couple of hours and just have fun. Of course, Hobbs & Shaw is ridiculous. It’s completely absurd, it has no sense of logic, and it’s unbelievable how many physics-defying sequences occur. But that’s exactly what they establish in those first few minutes, so people just need to sit comfortably and eat that whole bag of popcorn while watching the most ludicrous action on-screen.

So, if the tone is well-balanced, why didn’t I enjoy it as much as the rest? People seem to be having tremendous fun (even critics who usually demolish this type of films are liking it), so I guess I’m in the minority here, but I just found the action pretty underwhelming, and the comedy was way off for me. Granted, there are huge set pieces, and there are a couple of great action scenes, especially a motorbike-car chase between Brixton, Hobbs, and Shaw. True, there are a couple of laughs that I couldn’t contain due to how amazing Statham and Johnson’s chemistry is. Nevertheless, overall, I just don’t think it’s enough.

First of all, my main issue with the story: Brixton. Idris Elba is incredible as always, and I really want him to be the next James Bond. However, his character is so poorly written and so horribly explored that I wonder why they made him an enhanced machine with superpowers. Literally, there’s no difference between him and the other two main characters, which ultimately destroys the “superhero” vibe Elba should have. That’s the problem with having such an absurd movie: if your “heroes” are undefeatable due to their enormous plot armor, how is your “superpowered villain” different than them? If an explosion goes off with the three of them close, why do Hobbs and Shaw survive in the same way Brixton does? How does a punch from a “black Superman” has the same impact as a punch from the other two? 

Then, the comedy. It’s not like I disliked Statham and Johnson bantering for five straight minutes in three different scenes. It’s just too long, and not all of the jokes land. The film itself is way too long, just over two hours. If I didn’t know about the whole Samoa sequence from occasionally seeing it on a TV spot, I would have believed the movie was about to end when it started its third act. It feels like it’s going to end, but then there’s a whole other massive action set piece to show off. For the first time in a long, long time, I almost fell asleep during the transition from the second-to-last to the last action moment. The action is also very disappointing having in mind David Leitch is directing. Too many quick cuts, and way too choppy.

Finally, there’s an attempt at the start of a romance that I won’t spoil, but … It’s not like it’s forced because it actually isn’t. It follows a logical path, characters don’t say stupid stuff to each other, and it was surprisingly being a good way of stopping to breathe and relax away from all the action. However, as the film reaches its conclusion, they ditch it altogether and never address it anymore. There’s even a line similar to “I’ll let you have a kiss tomorrow if we’re still alive”, but they never go there again. It’s like it never happened… Why? The only thing that was truly being logical and emotionally compelling is completely ignored by the end. That’s disappointing.

I don’t want to be too harsh on the movie because I do understand how entertaining and fun it might be. I’m sure audiences will love it, and fans of the franchise will love it even more. The chemistry of the cast is palpable, and everyone is terrific. Dwayne Johnson and Jason Statham are awesome as the action superstars, and they’re definitely the main source of entertainment. Vanessa Kirby is also pretty great, and I have to commend the film for keeping two spectacular cameos under wraps. You won’t believe who’s in this movie as well. There are still a couple of cool action sequences, and I did laugh more than a couple of times, so I guess it isn’t as bad as this review might transmit.

I know I’m in the minority, so I recommend all of you to go watch it and judge it for yourselves. If you enjoy absurdity, ridiculousness, and over-the-top action, as well as cheesy comedy, Hobbs & Shaw might be perfect for you. It didn’t really work for me, though. The comedy was not as good as I expected, the action is not that captivating, and Brixton is such a horribly written and unexplored character, that I kept feeling frustrated every time an action sequence ended. Go for the huge set pieces and the dumb fun, stay for the amazing cast’s chemistry. 
PS: if you haven’t watched Game Of Thrones by now, heavy spoilers in this film. You’ve been warned.

Rating: C"
3516,1,37686,"And I just knew then that I was there, that I existed.

Super 8 is written and directed by J. J. Abrams. It stars Joel Courtney, Elle Fanning, Kyle Chandler, Ron Eldard and Riley Griffiths. Music is scored by Michael Giacchino and cinematography by Larry Fong. The film tells the story of a group of young teenagers in Lillian, Ohio, 1979, who are filming their own Super 8 zombie movie when a train derails and crashes, releasing an unknown being into their midst. As the town is threatened and mysteries start to mount up, the youngsters must come to terms with not only that, but also growing up mentally and physically.

It`s feels nigh on impossible to come across a review for Super 8 that doesn`t contain the name Spielberg. With the film overtly Spiebergian in themes and production, and the bearded maestro of the film geek masses on producer duties here, his name hangs over Abrams` movie like a watchful father figure. If that bothers Abrams, or indeed if it detracts from the quality of his movie? Then that`s up for debate by those not enamoured with Spielberg`s movies of the late 70s and early 80s. But to my mind it`s a blessing, a triumph of sorts to be mentioned in the same breath as the beard and those wonderful movies of his. Part homage, part nostalgia harking, Super 8 is still one great, sweet and affecting J.J. Abrams movie.

Abrams himself is on record as saying that Super 8 is born out of two movie ideas he had, this while also being drawn from his own recollections in childhood, and the two movie idea shows. It`s very much a two part picture in structure, part Stand by Me coming of ager, part Goonie like monster hunt. Nothing wrong with that, mind. However, with that comes some form of irritation to those who venture in expecting a big ole alien attack movie. Oh for sure he exists, and he is big and mean, although he has just cause, but the creature is not the centre piece of the movie. It`s the human characters that form the basis of Super 8, be it the kids adjusting to their changing emotions and hormones, or the single parent fathers coming to terms with absence of love and grief, Super 8 is brimming with human heart. Yet never is it schmaltzy.

PRODUCTION VALUE!

Aided by Fong`s warm metallic hued photography and Giacchino`s beautiful heart tugging score (both energised in Blu-ray), Super 8 always carries a magical mysticism to it. The warm glow of nostalgia cloaks the proceedings, never cloying, always smile inducing, offering comfort as the narrative deals out observations about the need to let go while playing out as a deft, if unsubtle, meditation on grief and growing pains. The cast do wonders for their director, Fanning and Courtney are exemplary, so much raw emotion and energy, it`s unfussy and believable acting. Griffith`s, too, is wonderful as the booming voiced wannabe director, a tender nod of the head to the many young amateur directors out there; of which Abrams was once one himself. While Eldard and Chandler as the two fathers are most affecting, the pangs of juggling single parenting with loss are deeply portrayed.

Of the director himself? He crafts it with care and precision, a knowing of the pulse beat of the thematics to drive it forward. His attention to period details are admirable, from the dialogue sparks involving Walkman`s and Soviet paranoia, to the items located within the bedrooms and houses of our young protagonists, he is a man who knows his late 70s and early 80s onions. Spielberg was far from finished as a film maker of note at the time of Super 8`s release, but it did feel then that the torch was deftly being passed sideways. After the excellence of Star Trek he followed up with this most delightful of movies, where Abrams showed in his work a love of cinema that`s wholly infectious. 9/10"
3330,1,76726,"Why this movie seem to get a lot of 7 and above ratings is beyond me. It’s certainly not my cup of tea. The three high school friends are behaving annoyingly stupid, reckless and irresponsibly. Only one of them is showing any sign of intelligence. One of them is just silly and the other one is a nutcase. Of course the film actually revolves around the nutcase.

It starts of kind of okay with the three friends finding this glowing alien thing which gives them superpowers and there are some mildly funny scenes when they experiment with them. After that it spirals out of control when the nutcase goes more and more insane.

I can live with the drama and bizarre behaviours if the movie would have had some other redeeming factors such as imagery or acting but none of it is present here. Rather the inverse since the film shot in this wobbling-about handycam/documentary style which I really do not like.

I’m afraid that I found this movie not very entertaining."
3331,1,76726,"Great watch, will watch again, and can recommend.

I am partial to found footage style of shooting, so I understand if that`s not for you.

Dane DeHaan does a lot of the heavy lifting in this movie, but Michael B. Jordan is right behind him, alongside Alex Russell.  It is almost literally just these 3 guys filming each other as they gain, experiment, and grow their supernatural abilities.  There are some supporting cast, but they`re more there as plot devices, and another camera angle.  Found footage is not easy to do, which is why everyone complains about it.

This is a very natural feeling movie with some dark aspects too it.  I really think you can feel when the mood changes in this movie.  It also brings up some great points on the ""reality"" of if people gained super powers.

While most people would claim to be Captain America, the reality is that people tend to do whatever they can get away with, so creating a checks and balances with one`s co-supernaturals makes sense, but the reality is enforcing that turns it into super ""hero"" versus super ""villain"".

Surprisingly, this movie reminds a little bit of ""Hancock"", but probably not quite as good, mostly just different.

If you like dark, edgy super power stuff or found footage, give it a go."
3332,1,2109,"A Jackie`s Chan movie. Expect a mix between action and comedy, add  Chris`s Carter character, and you`ll have a movie that you`ll always laugh at no matter how many times you have seen it before.

The whole three parts of it are worth watching."
3333,1,2109,"Maybe the most overrated buddy cop movie of all time.

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
3334,1,114,"A street credibility Pygmallion!

Edward Lewis is a very rich man, but money, as everyone knows, does not buy everything, and as yet another failed relationship falls by the wayside, Edward faces up to the prospect of a hectic social week on his own. Enter a meeting with ebullient hooker Vivian Ward, who upon impressing Edward with her happy go lucky values, gets herself hired to be his escort for the week ahead, it`s a week that both of them are unlikely to ever forget.

It almost became the in thing to stomp all over the respective work of both Richard Gere (Edward) and Julia Roberts (Vivian), adding fuel to the fire of those with an aversion to both actors is that the crowd pleasing Pretty Woman hails from that dreaded genre known as 1980s Rom-Com. Seemingly many can now not see just what made Pretty Woman so popular back in 1990. Gary Marshall`s film was the fourth highest box office taker in 1990, grossing a domestic $178,406,268, and at the same time made the date movie hip again, so basically all you Pretty Woman haters can take both those facts to the bank!

As the opening credits emerge, Peter Cox (lead singer of pop band Go West) starts warbling about ""The King Of Wishful Thinking"", and never was a more appropriate song used to open such a genre piece before or since, and this is the key issue with Pretty Woman. Yes, the whole structure and plot devices are all fanciful splendour, I mean does anyone seriously think that hookers look and act like Julia Roberts? But really if you are entering this picture expecting anything other than a modern ""My Fair Lady"" like fairytale then the blinkers need to be well and truly taken off. It`s also a point of worth to say that Pretty Woman has something to say outside of the main intention to lift hearts and make one smile, Marshall, aided by his screenwriter J.F. Lawton, tie in smartly the fact that Edward is as much a hustler as Vivian is, only difference being that Edward is incredibly wealthy and has therefore grown in public stature.

Both Roberts and Gere have brilliant chemistry, so it was no surprise to see they would work together again in 1999 on ""Runaway Bride"", and both actors are helped immeasurably by splendid support from Hector Elizondo as the hotel manager, Barney Thompson. The picture is laced with joyous moments that hark back to the golden days of screwy comedies laced with unlikely romances, and this was something that clearly struck a chord with cinema goers back on the film`s original release. Yes it`s a touch over sweet at times, and yes the ending is never really in doubt, but if you are prepared to invest some fluffy chilled out time with Pretty Woman then you can see and feel just why it was the big hit it was back at the start of the 90s. 8/10"
3335,1,114,"A street credible Pygmallion?

Edward Lewis is a very rich man, but money, as everyone knows, does not buy everything, and as yet another failed relationship falls by the wayside, Edward faces up to the prospect of a hectic social week on his own. Enter a meeting with ebullient hooker Vivian Ward, who upon impressing Edward with her happy go lucky values, gets herself hired to be his escort for the week ahead, it`s a week that both of them are unlikely to ever forget.

It almost became the in thing to stomp all over the respective work of both Richard Gere (Edward) and Julia Roberts (Vivian), adding fuel to the fire of those with an aversion to both actors is that the crowd pleasing Pretty Woman hails from that dreaded genre known as 1980s Rom-Com. Seemingly many can now not see just what made Pretty Woman so popular back in 1990. Gary Marshall`s film was the fourth highest box office taker in 1990, grossing a domestic $178,406,268, and at the same time made the date movie hip again, so basically all you Pretty Woman haters can take both those facts to the bank!

As the opening credits emerge, Peter Cox (lead singer of pop band Go West) starts warbling about ""The King Of Wishful Thinking"", and never was a more appropriate song used to open such a genre piece before or since, and this is the key issue with Pretty Woman. Yes, the whole structure and plot devices are all fanciful splendour, I mean does anyone seriously think that hookers look and act like Julia Roberts? But really if you are entering this picture expecting anything other than a modern ""My Fair Lady"" like fairytale then the blinkers need to be well and truly taken off. It`s also a point of worth to say that Pretty Woman has something to say outside of the main intention to lift hearts and make one smile, Marshall, aided by his screenwriter J.F. Lawton, tie in smartly the fact that Edward is as much a hustler as Vivian is, only difference being that Edward is incredibly wealthy and has therefore grown in public stature.

Both Roberts and Gere have brilliant chemistry, so it was no surprise to see they would work together again in 1999 on ""Runaway Bride"", and both actors are helped immeasurably by splendid support from Hector Elizondo as the hotel manager, Barney Thompson. The picture is laced with joyous moments that hark back to the golden days of screwy comedies laced with unlikely romances, and this was something that clearly struck a chord with cinema goers back on the film`s original release. Yes it`s a touch over sweet at times, and yes the ending is never really in doubt, but if you are prepared to invest some fluffy chilled out time with Pretty Woman then you can see and feel just why it was the big hit it was back at the start of the 90s. 8/10"
3336,1,114,"""You and I are such similar creatures, Vivian. We both screw people for money.""

Richard Gere has always played a rich snob really well but I can`t help shake the feeling that Julia Roberts was shockingly miscast in this role. She does well but the role just doesn`t fit. Oh well, can`t win them all."
3337,1,126889,"""At times a thrilling, stomach-churning journey, but one that leaves those on board wondering if the disorientation and down time was worth the investment...""

Read the full review here: http://screen-space.squarespace.com/reviews/2017/5/8/alien-covenant.html"
3338,1,126889,"Alien Covenant marks the third Alien movie directed by Ridley Scott and the second prequel to the franchise after Prometheus. They also seem to be getting worse with age.

Prometheus was really a lot of questions searching for answers, ambitious in asking not only about the creation of alien life, but human life as well. However the plan to stretch out these topics into 3 or 4 movies should be met with some skepticism.

Especially considering the basis for this was started by Damon Lindeloff, the creator of Lost and the man most of us are still waiting for answers for most of the things that happened on Lost.

He of course has abandoned this second movie, leaving it in the hands of the far more capable John Logan, but even he struggles to find meaning here, or escape the clichés that have started to grow like a Xenomorph in John Hurt`s stomach.

We`re dealing with a whole new crew this time; the Covenant. They are headed on a colonial mission to another planet before an electric shock takes out the ship, the Captain, and 47 other members.

Reluctant to get back into their pods for a 7 year journey, the on board crew responsible for the ship`s upkeep decide instead to answer a distress transmission coming from another planet.

That`s where they find what continues to be the best character in these prequels; Michael Fassbender`s David the Android. His motivations and whether he considers himself human or God is constantly in question and Fassbender`s soft-spoken performance continues to haunt.

I also really do consider Prometheus to be one of the most gorgeous-looking special films of the last decade and this continues that- from the Covenant ship to the grain fields and other vegetation eerily covering the mostly desolate other terrain of the planet.

We also get the first look at the Neo-morph, who is born the same way, seems a bit faster than the Xeno-morph but the main differences are it doesn`t have the Venus fly trap tongue and it can stand like a human. Pretty cool.

Just it`s at this point I should probably say that after Aliens there started to be less reason to want these. Alien 3 was fine, Prometheus I thought could really go either way depending on the sequels, and Alien 4 of course was garbage.

The biggest problem here is that it feels so redundant. We get a distress call, the crew investigates, some background characters do stupid things leading to impregnation, someone says ""we never should have come"", final alien chase.

The aliens, when you can see them, are cool, but there is a lot of downtime between them, and a few quality kills does not a 200 million dollar mega blockbuster make.

It`s also really odd that Prometheus does this whole thing of setting up the engineers as the creators of human beings but here they only get one scene and let`s just say those looking for more info about them will get angry.

The promise of some larger conversation is in here somewhere but these movies feel so stretched out at this point that when this does get to the few moments of actually having something to say, it`s hard to get re-engaged.

The characters don`t help either as most just come off like archetypes. Katherine Waterston is the Captain`s widow and really the bargain basement Ellen Ripley here.

Billy Crudup plays the faith-based character, and like the last movie, this movie seems to be including that without ever really giving it value in the meaning of life conversation.

But at least those two have some background. I`m so tired of most of these others. The ones who just go tramping through the woods of an unknown planet or show the decision making skills of the Trump administration. You`re not supposed to make us root for the alien, guys.

Finally i`m no closer to understanding why these movies are necessary. It`s easy to tell what this movie wants to do and it`s even easier to see the twist coming a half hour before it even comes.

There are a few nice kills here, I will give the movie that. If you can remember to wake yourself every time Fassbender and Fassbender (he also plays an android named Walter) have a philosophy conversation, you might find some interesting stuff there too. But overall not enough action or thought to make this overly drawn out series seem necessary.

So I go 5/10. For more reviews, check me out on Youtube here- https://www.youtube.com/channel/UCY_IvAm1bJADConJhDCuq6A







"
3339,1,126889,"I had a few reservations going in to _Alien: Covenant_. In my opinion there hasn`t been a truly great entry to the franchise since _Aliens_, so I was worried that the statistics were against it. I thought _Prometheus_ was incredible from a technical standpoint, but not a very engaging movie, and I was worried we might get the same here. The trailers had been mostly good but I was worried I had seen too much of the third act in them, and I was worried this would spoil the experience for me a little.

What I was not worried about was within ten minutes of the damn thing starting I would think to myself: ""Wow, this movie is really poorly made.""

Well I guess I`m an idiot because that is exactly what happened. And that feeling never entirely abated over the course of the whole thing.

Don`t get me wrong, it`s no ""_AVP: Requiem_"", but I was still very disappointed.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
3340,1,126889,"**Limps along under the weight of its own importance.**

I love my films dripping with self importance and this one is definitely one of them.  I can`t get enough of these films that positively bubble over with a high handed, serious and arrogant attitude that indicates that there is no film quite as important as this one.


This film knows it all. It knows everything that we- the lowly, pathetic and simple minded audience do not know and could not ever possibly know because we are not intelligent enough to grasp anything, you see?

For such an authoritative, superior and intelligent film - I find it odd that every character stumbles around like a simple minded cretin making unwise decision after unwise decision.


Ridley and his scriptwriters seem to think that they are intellectuals but somehow they just _can`t pull off_ the role of **being** an intellectual.

- Simon Quinlank"
3341,1,126889,"I agree with most of the negative comments about this movie.It is a gigantic missed opportunity.My biggest issue apart from the utter predictability and nonsensical,inept script,was the disappointment of seeing `Prometheus` mixed up with `Alien`
Alien covenant gets locked up in its own self importance while forgetting why we loved `Alien` in the first place.I really wanted to like it but came a way  with a huge sense of disappointment"
3342,1,126889,"Not sure about all the bad reviews, I enjoyed the movie.  I`m guessing because I wasn`t expecting it to be particularly cerebral.  Its a sci-fi/horror flick, I was looking forward to Sir Ridley Scott coming up with new and disgusting ways to terrorize the cast and I wasn`t disappointed.  Of course, the android going rogue was pretty obvious, but if the Star Wars franchise can feature a planet destroying space station in 3 of 7 movies, I`ll give Sir Ridley a pass.  If you are looking for the loose ends from Prometheus to be tied up, I suggest you include Sir Ridley in your prayers so he can survive long enough (the man is friggin 80) to film the prequel to _Covenant_ currently titled _Awakening_ that will hopefully meet your expectations."
3380,1,675327,"Great watch, would watch again, and do recommend.

Sometimes it is a really great thing to go into a movie with extremely low expectations, and I certainly went into this thinking it`s going to be boring.  That`s its a WW2 courier movie, but it really is so much more.

It honestly feels like this is a collection of stories that are all stitched together in a fantastic way.  It`s modular storytelling, and while it`s a trend I`ve been noticing in the beginning of the 2020`s this goes above and beyond.  It`s almost a 5-act movie, but each act is it`s own 3-chapter act.  They nailed the writing in this so that it is both powerful and captivating.

It`s not just a WW2 story (though that`s the setting), it`s not just a woman`s story, it`s not just a hero vs evil story, it`s not just a captive / isolation story, it`s not just a combat story: it`s really all of these and more with some great cinematography to enhance it all the way though.

This is definitely worth the watch, and don`t let any aspect of ""I heard it was an x movie"" stop you.

There is something for everyone here, and it`s all good."
3343,1,126889,"Watched Alien: Covenant a 3rd time. It is a lot better than first meets the eye. The drastic difference from what we were expecting in direction from Prometheus threw all of us off. We had expectations of what we would get to see and we didn`t get those. There is so much detail and such good acting. It takes multiple watches to pick up on it all. It blends the styles of Alien, Aliens, and Prometheus all together and does it very well. There is also a lot of subtle reference to Terminator 2. The dynamic between the androids Walter and David and the acting that went into that is something quite special. In that alone is a reference to T:2. My first 2 watches I didn`t appreciate the android Walter like the character deserves. I was biased against his character in light of the android David. The android Walter and how he was portrayed also blends the style of android we see in Aliens. The actor`s voice and demeanor reflect that of the android Bishop and gives us a bridge to his design. Michael Fassbender really did one hell of a job acting those two parts of Walter and David. Near the end of the movie there is another nod to T:2 as a beam is clearly marked as such and the scene that follows has a strong T:2/Aliens sequence and taste in styling to it. Through and through the acting is very good. Details are abound everywhere. There are a few points of rather convenient plots however overall the film is now among my favorites right along side Aliens and T:2."
3344,1,126889,"Even the monkeys stood upright at some point.

Hee! Ridley Scott, it seems, is damned if he does and damned if he doesn`t as regards the Alien franchise he so gloriously kick-started back in 1979. Prometheus was too cerebral for many and definitely bogged down by expectation levels. Not without flaws of course, but a very tidy science fiction piece it be. So we roll on to Alien Covenant, which while not universally reviled, has certainly garnered some fearful scorn in Alien franchise fan circles.

Alien Covenant is a cover version, no two ways about it, it`s a retread of what was showcased in 1979, only with the tie-in to Prometheus and a continuation to the origins of Xenomorph and pals. Clearly we have a case of Scott making one for the fans, a return to chest busting goo and space adventurers under great duress, all of course while he fills in the blanks as well. For sure it`s lazy when put up against Alien, and indeed against his other superlative sci- fi offerings such as Blade Runner and The Martian, but for those who lambasted Prometheus for its non Alien conventions, you have now got what you hankered for. Any expectation of this turning out to be a fresh masterpiece was always going to be crushed, so really it`s best viewed as a loving retread. Yes! Bad science, plot and logic holes, average acting etc, these rightly don`t deserve forgiveness, but it`s hardly the devil`s spawn here, in fact its`s great fun as much as being a visual treat.

Log cabin on the lake.

We start with a prologue involving Weyland and David, the conversation involving creation, the most pertinent of which being the question of the ages, where do we come from? Then after a tantalising tinkle of the ivories for Wagner`s ""The Entry Of The Gods Into Valhalla"", we are whisked into outer space 2104 to be in the company of the Colonisation Vessel Covenant. Crew 15 - Colonists 2000 - Embryos 1140. The destination is ORIGAE - 6, ETA in 7 years and 4 months. Only Walter the Android (Michael Fassbender) is awake, until it`s time for the crew to be abruptly awakened from their hyper sleep...

Crusoe and the pathogen.

From the off disaster strikes, thrusting the crew into emotional strife. Characters are introduced, conversations and traits establishing the bare minimum that we need to know, then a ghost transmission is received from Sector 87, planet number 4, and off we go into familiar territory. Things inevitably go from bad to worse and the action, blood flow and creature feature conventions are all laid out for our digestion. There`s some surprises in store, with Fassbender a double bonus, and there`s some striking chatter ranging from if there`s benefits of the human race? and even that involving the poets Byron and Shelley.

Bed Bugs.

Who will survive? If anyone? Just what does the finale have in store? As we get devilish answers, and the barn storming aural pleasures of the full orchestral version of ""The Entry Of The Gods Into Valhalla"", it`s tied up nicely and the pulse rate can settle. Job done. No bar raising here, no film to push the space lander out into new dimensions, just a good honest sci-fi thriller to be viewed with that in mind. 7/10"
3345,1,126889,"**Good robot! Bad robot!**

After some gaps, the `Alien` franchise came alive with the prequel `Prometheum` which originally said to be a spin-off. Particularly, it landed in the hands of the original maker. Now, even the original title back in action. It`s another prequel, hence the prequel series on the making. The next film too will be the same kind, before the overall storyline in the franchise align in a straight line.

I enjoyed it. But not as good as `Prometheum` or the first two `Alien` films. The issue with it was, the same old cliché. There`s nothing in the story. It was like any space film that`s set in a similar fashion. The 80 per cent of the film was what we had seen in the earlier `Alien` films. Just altered scenes with a new cast and a great visuals. So the update makes it the special.

The story focused too much on the robot. The alien parts were reduced. Because it was like the first appearance of the original aliens we saw in the old films. Precisely to say, the origins. Genetic modification, crossbreeding, there comes the beast. From this film what I have learnt was, it was nothing but more or less the same old fear the humans have about that the robots which are the ones going to make humans go extinct. Except here the aliens come between them. Hence, falling prey to the same clichéd theme from any sci-fi that had humanoid.

Nevertheless, well maintained film in its balance coming from previous hits in the series and going forward to bring more hits. This flick would serve as a fine bridge between them. So only 18 years to go between this, from 2104 to 2122. I`m already anticipating the next film. As I have heard, that film would be focused more on the robot. That`s going to be a different experience. Fassbender`s time to have some space adventures.

_7/10_"
3346,1,126889,"I paid to see the movie, just to see what all the hype was about. It`s a mess, of course, from David going Nazi and practicing genocide, to the mindless violence of ""an earthworm impaled on a hook to catch fish,"" to space idiots/children who aren`t smart enough to be hall monitors. 
I had wondered why some folk considered the first three ""Alien"" movies Canon and NOT the current set. 
I`m with the ""three and done"" crowd, this movie is a Hollyweird popcorm flick. 
""Do not watch this movie. God complexes and stupidity abound. Stay away if you value your peace of mind."" (Repeating acoustic beacon)"
3347,1,126889,"Though Michael Fassbender did a sublime job and the movie itself was visually immersive, the actions of the main characters did not seem very smart. I could forgive the decision that the newly installed captain Oram (Billy Crudup) took about going to the unknown planet. But everything that happened after David cut his hair exactly the same way Walter head just makes you shake your head in amusement and think ‘Oh, come on!’. 
David, obsessed with the act of creation that had value in its end, uses any means available. It is remarkable that no one from the remaining crew has questioned imposter Walters’s identity and just carried on like the worst was left behind. Meanwhile, the last scene when Daniels (Katherine Waterston) realizes (finally!) that Walter is, in fact, David and she had totally screwed up with the thousands of colonizers and embryos on the ship… does give you slight goosebumps."
